29 ,1 
14 ,0 
17 ,1 
16 ,0 
13 ,1 
14 ,1 
19 ,0 
14 ,1 
19 ,1 
13 ,0 
14 ,0 
23 ,1 
15 ,0 
17 ,1 
22 ,1 
22 ,0 
10 ,1 
12 ,0 
12 ,0 
17 ,1 
11 ,1 
27 ,1 
17 ,0 
16 ,0 
17 ,1 
21 ,0 
26 ,1 
17 ,1 
16 ,1 
20 ,1 
23 ,1 
22 ,0 
12 ,0 
20 ,0 
13 ,1 
15 ,0 
13 ,1 
11 ,0 
15 ,0 
13 ,1 
15 ,0 
20 ,0 
17 ,0 
12 ,0 
20 ,1 
10 ,1 
20 ,0 
14 ,1 
26 ,1 
22 ,1 
19 ,1 
11 ,0 
16 ,1 
20 ,0 
23 ,1 
18 ,0 
15 ,0 
13 ,1 
22 ,1 
9 ,0 
16 ,0 
16 ,0 
23 ,0 
19 ,1 
16 ,1 
27 ,1 
17 ,1 
14 ,0 
10 ,0 
12 ,1 
16 ,1 
16 ,1 
21 ,0 
12 ,0 
16 ,1 
20 ,0 
24 ,0 
17 ,1 
15 ,1 
17 ,0 
17 ,0 
22 ,1 
12 ,1 
21 ,1 
16 ,0 
34 ,1 
11 ,1 
28 ,0 
19 ,0 
20 ,1 
21 ,1 
11 ,0 
18 ,1 
18 ,1 
20 ,0 
14 ,1 
21 ,0 
34 ,0 
17 ,1 
24 ,1 
16 ,0 
8 ,1 
12 ,1 
19 ,1 
18 ,1 
19 ,0 
11 ,1 
21 ,1 
17 ,0 
22 ,1 
14 ,0 
15 ,1 
19 ,0 
16 ,0 
15 ,1 
17 ,0 
13 ,0 
16 ,1 
24 ,1 
12 ,1 
29 ,1 
18 ,0 
19 ,1 
20 ,1 
28 ,1 
13 ,0 
14 ,1 
11 ,1 
24 ,1 
18 ,1 
20 ,0 
13 ,1 
21 ,1 
8 ,1 
12 ,1 
11 ,1 
17 ,1 
13 ,1 
16 ,1 
20 ,1 
12 ,0 
17 ,1 
15 ,0 
17 ,0 
18 ,1 
13 ,1 
28 ,1 
23 ,0 
16 ,1 
11 ,0 
18 ,1 
22 ,1 
15 ,0 
22 ,0 
14 ,1 
12 ,0 
36 ,1 
10 ,1 
16 ,1 
7 ,0 
23 ,1 
11 ,0 
26 ,0 
29 ,0 
13 ,0 
23 ,0 
18 ,1 
26 ,1 
7 ,1 
19 ,1 
18 ,1 
17 ,1 
25 ,1 
14 ,0 
18 ,1 
18 ,0 
21 ,0 
26 ,1 
18 ,1 
19 ,1 
10 ,0 
23 ,1 
17 ,1 
15 ,1 
26 ,1 
17 ,0 
27 ,1 
18 ,1 
32 ,0 
12 ,1 
24 ,0 
13 ,0 
12 ,0 
23 ,1 
22 ,0 
17 ,1 
18 ,0 
18 ,1 
16 ,1 
10 ,0 
17 ,0 
44 ,1 
11 ,0 
38 ,1 
17 ,0 
16 ,0 
16 ,0 
15 ,0 
12 ,1 
19 ,1 
20 ,1 
23 ,0 
13 ,1 
7 ,0 
7 ,0 
19 ,1 
31 ,0 
17 ,1 
20 ,1 
19 ,0 
11 ,0 
6 ,1 
20 ,0 
20 ,0 
11 ,0 
29 ,0 
13 ,1 
19 ,1 
22 ,0 
17 ,0 
13 ,1 
17 ,0 
13 ,1 
15 ,1 
21 ,1 
27 ,0 
22 ,1 
13 ,1 
21 ,1 
14 ,1 
19 ,1 
15 ,0 
10 ,0 
23 ,0 
10 ,0 
25 ,0 
21 ,0 
13 ,1 
12 ,0 
15 ,1 
12 ,1 
10 ,1 
12 ,1 
12 ,0 
12 ,1 
16 ,0 
12 ,1 
9 ,1 
18 ,1 
23 ,0 
16 ,1 
17 ,1 
22 ,0 
13 ,0 
13 ,0 
25 ,0 
17 ,0 
5 ,1 
20 ,1 
16 ,1 
30 ,0 
11 ,0 
10 ,1 
23 ,1 
26 ,1 
21 ,1 
15 ,0 
28 ,1 
17 ,0 
15 ,0 
9 ,1 
20 ,1 
21 ,1 
9 ,1 
25 ,1 
18 ,1 
20 ,1 
21 ,1 
19 ,0 
19 ,0 
11 ,1 
10 ,1 
17 ,0 
18 ,0 
34 ,1 
14 ,0 
13 ,0 
12 ,0 
15 ,0 
19 ,0 
14 ,0 
16 ,1 
14 ,1 
13 ,0 
10 ,1 
20 ,1 
19 ,1 
16 ,1 
14 ,1 
19 ,1 
21 ,0 
13 ,1 
21 ,0 
22 ,1 
12 ,1 
16 ,1 
23 ,1 
15 ,1 
11 ,0 
20 ,0 
12 ,1 
34 ,1 
26 ,1 
16 ,0 
20 ,1 
24 ,0 
16 ,0 
20 ,0 
27 ,0 
12 ,1 
15 ,1 
14 ,1 
32 ,0 
15 ,1 
22 ,0 
26 ,1 
21 ,0 
18 ,1 
14 ,0 
20 ,0 
20 ,1 
13 ,1 
12 ,0 
8 ,1 
21 ,0 
13 ,1 
21 ,0 
10 ,1 
19 ,0 
19 ,0 
15 ,0 
7 ,0 
19 ,1 
27 ,0 
9 ,1 
31 ,1 
12 ,0 
15 ,1 
18 ,1 
16 ,0 
15 ,1 
36 ,1 
15 ,0 
14 ,1 
20 ,0 
21 ,0 
22 ,1 
13 ,1 
20 ,1 
33 ,1 
21 ,1 
25 ,0 
14 ,0 
18 ,1 
32 ,0 
25 ,0 
14 ,1 
19 ,0 
11 ,1 
15 ,1 
25 ,1 
15 ,1 
13 ,1 
28 ,0 
19 ,0 
13 ,0 
15 ,0 
16 ,1 
23 ,0 
32 ,0 
19 ,1 
22 ,0 
14 ,0 
13 ,0 
9 ,0 
29 ,1 
24 ,1 
11 ,0 
21 ,0 
20 ,0 
17 ,1 
21 ,0 
17 ,1 
29 ,1 
12 ,0 
18 ,0 
23 ,1 
19 ,0 
19 ,1 
15 ,1 
25 ,1 
24 ,0 
25 ,1 
13 ,0 
11 ,1 
23 ,0 
14 ,1 
38 ,1 
17 ,1 
18 ,1 
12 ,1 
24 ,1 
15 ,0 
16 ,1 
9 ,0 
23 ,1 
32 ,0 
16 ,0 
28 ,1 
25 ,1 
7 ,0 
28 ,0 
21 ,1 
18 ,1 
25 ,1 
18 ,1 
13 ,0 
21 ,0 
12 ,0 
13 ,0 
6 ,0 
15 ,1 
17 ,0 
10 ,0 
18 ,1 
14 ,1 
16 ,0 
13 ,0 
16 ,1 
17 ,1 
19 ,1 
21 ,1 
28 ,0 
16 ,1 
20 ,0 
25 ,0 
22 ,1 
24 ,1 
13 ,0 
7 ,1 
13 ,0 
17 ,0 
12 ,0 
16 ,0 
31 ,0 
19 ,1 
22 ,1 
12 ,0 
18 ,1 
20 ,1 
22 ,1 
29 ,1 
16 ,0 
16 ,0 
8 ,0 
15 ,1 
21 ,0 
12 ,0 
31 ,1 
10 ,1 
16 ,0 
19 ,1 
20 ,0 
12 ,1 
17 ,0 
7 ,0 
20 ,1 
21 ,1 
11 ,0 
18 ,0 
26 ,1 
9 ,1 
15 ,0 
13 ,1 
18 ,1 
18 ,1 
23 ,0 
24 ,1 
14 ,1 
20 ,0 
9 ,0 
22 ,0 
14 ,1 
13 ,0 
17 ,1 
28 ,1 
12 ,1 
12 ,0 
25 ,1 
13 ,0 
17 ,1 
12 ,0 
10 ,0 
12 ,1 
19 ,1 
24 ,1 
19 ,1 
13 ,0 
18 ,1 
10 ,1 
11 ,1 
22 ,0 
16 ,1 
12 ,0 
14 ,1 
14 ,0 
16 ,1 
19 ,0 
36 ,0 
15 ,0 
24 ,1 
11 ,0 
32 ,0 
18 ,0 
25 ,0 
15 ,0 
15 ,1 
17 ,0 
25 ,1 
14 ,0 
24 ,1 
21 ,1 
25 ,0 
19 ,1 
20 ,0 
20 ,1 
14 ,0 
16 ,0 
21 ,1 
31 ,0 
15 ,1 
13 ,1 
19 ,0 
18 ,0 
13 ,0 
14 ,1 
31 ,1 
21 ,1 
8 ,0 
32 ,1 
18 ,0 
19 ,1 
14 ,0 
19 ,1 
21 ,1 
15 ,1 
18 ,0 
11 ,0 
21 ,0 
21 ,1 
25 ,1 
18 ,0 
18 ,1 
20 ,0 
15 ,0 
19 ,0 
19 ,0 
15 ,0 
12 ,1 
28 ,1 
14 ,1 
17 ,1 
9 ,0 
18 ,1 
31 ,0 
20 ,1 
16 ,0 
13 ,0 
28 ,0 
21 ,1 
27 ,1 
16 ,1 
22 ,0 
18 ,0 
16 ,1 
16 ,0 
23 ,0 
11 ,1 
9 ,0 
15 ,0 
14 ,0 
18 ,0 
28 ,1 
13 ,1 
22 ,1 
14 ,1 
16 ,0 
19 ,1 
15 ,0 
23 ,0 
21 ,0 
19 ,1 
17 ,1 
21 ,0 
34 ,0 
20 ,1 
30 ,0 
20 ,0 
21 ,1 
16 ,0 
13 ,0 
26 ,1 
16 ,0 
21 ,1 
15 ,0 
27 ,0 
22 ,1 
12 ,0 
21 ,0 
14 ,1 
11 ,0 
23 ,1 
19 ,0 
18 ,0 
30 ,0 
21 ,1 
18 ,1 
14 ,1 
14 ,0 
14 ,1 
24 ,0 
24 ,1 
13 ,0 
22 ,1 
17 ,1 
15 ,1 
17 ,1 
19 ,0 
15 ,0 
16 ,1 
17 ,1 
18 ,1 
18 ,1 
12 ,0 
14 ,0 
25 ,1 
17 ,0 
31 ,1 
39 ,0 
13 ,1 
17 ,1 
10 ,0 
15 ,1 
28 ,0 
20 ,0 
12 ,1 
10 ,0 
14 ,1 
13 ,1 
16 ,0 
48 ,0 
24 ,1 
6 ,0 
25 ,0 
18 ,1 
19 ,1 
12 ,1 
18 ,0 
15 ,0 
33 ,1 
20 ,1 
18 ,1 
15 ,1 
14 ,0 
11 ,0 
21 ,1 
32 ,0 
13 ,1 
24 ,1 
20 ,1 
16 ,1 
14 ,0 
20 ,0 
15 ,0 
17 ,0 
17 ,1 
11 ,0 
31 ,0 
21 ,1 
11 ,0 
16 ,0 
14 ,1 
15 ,0 
23 ,1 
10 ,0 
22 ,1 
27 ,0 
20 ,0 
21 ,0 
16 ,1 
16 ,1 
24 ,1 
15 ,0 
16 ,1 
9 ,0 
15 ,1 
13 ,0 
10 ,0 
11 ,0 
23 ,1 
20 ,0 
21 ,0 
26 ,0 
19 ,1 
13 ,0 
12 ,0 
24 ,1 
14 ,1 
12 ,0 
14 ,1 
13 ,1 
19 ,0 
22 ,0 
15 ,0 
14 ,0 
23 ,1 
39 ,0 
16 ,0 
20 ,0 
26 ,1 
14 ,0 
14 ,0 
19 ,1 
37 ,1 
29 ,1 
14 ,1 
16 ,0 
16 ,1 
15 ,1 
19 ,0 
14 ,1 
17 ,1 
23 ,1 
21 ,1 
13 ,0 
21 ,0 
33 ,0 
19 ,1 
41 ,1 
26 ,0 
14 ,1 
25 ,0 
14 ,1 
19 ,0 
17 ,1 
20 ,0 
16 ,1 
11 ,1 
12 ,1 
34 ,0 
11 ,1 
13 ,1 
14 ,1 
18 ,1 
18 ,1 
18 ,1 
19 ,1 
30 ,0 
14 ,0 
17 ,1 
15 ,0 
12 ,1 
35 ,1 
18 ,1 
20 ,0 
14 ,0 
17 ,1 
17 ,1 
12 ,0 
30 ,1 
21 ,0 
16 ,0 
14 ,0 
13 ,0 
14 ,1 
23 ,0 
15 ,1 
19 ,1 
15 ,0 
12 ,0 
16 ,0 
23 ,1 
21 ,0 
15 ,1 
18 ,0 
24 ,0 
23 ,1 
21 ,1 
17 ,1 
10 ,1 
20 ,0 
19 ,1 
23 ,1 
27 ,1 
19 ,0 
33 ,1 
33 ,0 
20 ,0 
18 ,0 
