0,0
3,0
11,0
16,0
23,0
25,0
26,0
28,0
43,0
53,0
57,0
73,0
83,0
87,0
96,0
98,0
99,0
106,0
112,0
113,0
127,0
142,0
149,0
151,0
153,0
157,0
158,0
162,0
163,0
181,0
185,0
186,0
202,0
205,0
225,0
227,0
228,0
229,0
231,0
247,0
252,0
285,0
296,0
297,0
300,0
301,0
303,0
311,0
316,0
323,0
325,0
329,0
348,0
352,0
353,0
357,0
359,0
367,0
370,0
382,0
407,0
408,0
409,0
412,0
422,0
427,0
428,0
431,0
436,0
442,0
448,0
452,0
470,0
471,0
476,0
479,0
480,0
486,0
488,0
496,0
499,0
501,0
509,0
517,0
520,0
522,0
525,0
537,0
551,0
553,0
554,0
562,0
567,0
568,0
569,0
578,0
579,0
588,0
597,0
598,0
602,0
606,0
611,0
618,0
619,0
623,0
629,0
633,0
636,0
637,0
638,0
658,0
660,0
666,0
673,0
675,0
681,0
683,0
689,0
700,0
705,0
707,0
711,0
714,0
715,0
718,0
723,0
727,0
732,0
733,0
734,0
739,0
748,0
751,0
752,0
753,0
757,0
761,0
774,0
780,0
782,0
784,0
789,0
795,0
796,0
804,0
810,0
819,0
820,0
823,0
828,0
834,0
838,0
845,0
859,0
861,0
869,0
878,0
886,0
894,0
899,0
902,0
903,0
914,0
920,0
921,0
928,0
933,0
936,0
943,0
945,0
946,0
948,0
951,0
955,0
957,0
960,0
968,0
969,0
972,0
973,0
976,0
977,0
984,0
989,0
990,0
993,0
995,0
999,0
1014,0
1017,0
1022,0
1025,0
1031,0
1037,0
1045,0
1046,0
1054,0
1057,0
1061,0
1064,0
1067,0
1070,0
1092,0
1094,0
1098,0
1105,0
1110,0
1111,0
1122,0
1127,0
1138,0
1140,0
1141,0
1142,0
1146,0
1147,0
1150,0
1152,0
1159,0
1167,0
1169,0
1180,0
1194,0
1202,0
1208,0
1222,0
1223,0
1225,0
1231,0
1235,0
1242,0
1254,0
1268,0
1275,0
1276,0
1278,0
1286,0
1318,0
1340,0
1354,0
1356,0
1367,0
1369,0
1370,0
1373,0
1381,0
1382,0
1383,0
1391,0
1392,0
1400,0
1416,0
1426,0
1427,0
1428,0
1431,0
1437,0
1438,0
1441,0
1442,0
1445,0
1446,0
1451,0
1456,0
1458,0
1459,0
1461,0
1464,0
1469,0
1474,0
1476,0
1480,0
1483,0
1497,0
1501,0
1513,0
1516,0
1518,0
1521,0
1524,0
1527,0
1537,0
1546,0
1556,0
1562,0
1563,0
1566,0
1574,0
1582,0
1590,0
1591,0
1594,0
1596,0
1601,0
1606,0
1608,0
1617,0
1642,0
1644,0
1646,0
1651,0
1653,0
1656,0
1662,0
1666,0
1667,0
1671,0
1673,0
1674,0
1688,0
1694,0
1695,0
1698,0
1699,0
1700,0
1701,0
1711,0
1715,0
1716,0
1722,0
1726,0
1729,0
1744,0
1757,0
1761,0
1763,0
1765,0
1766,0
1772,0
1773,0
1781,0
1784,0
1787,0
1790,0
1793,0
1794,0
1795,0
1797,0
1800,0
1807,0
1809,0
1810,0
1812,0
1818,0
1822,0
1832,0
1833,0
1842,0
1844,0
1851,0
1854,0
1856,0
1868,0
1869,0
1874,0
1877,0
1880,0
1886,0
1896,0
1902,0
1905,0
1907,0
1916,0
1945,0
1957,0
1958,0
1959,0
1964,0
1968,0
1972,0
1975,0
1976,0
1977,0
1978,0
1980,0
1994,0
2027,0
2029,0
2030,0
2031,0
2033,0
2037,0
2038,0
2043,0
2045,0
2047,0
2058,0
2063,0
2066,0
2067,0
2068,0
2069,0
2070,0
2071,0
2073,0
2079,0
2081,0
2089,0
2097,0
2099,0
2121,0
2123,0
2125,0
2132,0
2138,0
2143,0
2151,0
2153,0
2156,0
2161,0
2164,0
2176,0
2185,0
2190,0
2191,0
2198,0
2203,0
2211,0
2216,0
2223,0
2224,0
2225,0
2242,0
2251,0
2255,0
2256,0
2269,0
2274,0
2292,0
2294,0
2300,0
2302,0
2308,0
2311,0
2312,0
2314,0
2326,0
2334,0
2348,0
2349,0
2354,0
2355,0
2356,0
2357,0
2364,0
2381,0
2386,0
2391,0
2401,0
2405,0
2406,0
2431,0
2440,0
2441,0
2450,0
2451,0
2466,0
2486,0
2496,0
2502,0
2507,0
2521,0
2522,0
2523,0
2529,0
2530,0
2541,0
2546,0
2555,0
2556,0
2559,0
2565,0
2575,0
2576,0
2578,0
2580,0
2583,0
2586,0
2594,0
2595,0
2605,0
2610,0
2616,0
2618,0
2622,0
2628,0
2630,0
2634,0
2635,0
2639,0
2650,0
2652,0
2653,0
2654,0
2656,0
2661,0
2662,0
2672,0
2675,0
2697,0
2698,0
2701,0
2702,0
2706,0
2712,0
2713,0
2715,0
2724,0
2738,0
2740,0
2745,0
2751,0
2757,0
2758,0
2789,0
2793,0
2794,0
2795,0
2796,0
2799,0
2807,0
2810,0
2813,0
2824,0
2838,0
2846,0
2858,0
2861,0
2863,0
2868,0
2875,0
2880,0
2888,0
2891,0
2892,0
