1,0
5,0
10,0
11,0
23,0
25,0
29,0
31,0
32,0
36,0
44,0
55,0
56,0
59,0
64,0
65,0
69,0
70,0
75,0
80,0
84,0
94,0
99,0
104,0
105,0
112,0
116,0
118,0
123,0
124,0
138,0
139,0
143,0
157,0
164,0
167,0
171,0
173,0
176,0
177,0
180,0
189,0
193,0
195,0
198,0
199,0
200,0
202,0
208,0
210,0
214,0
215,0
225,0
228,0
230,0
236,0
239,0
246,0
248,0
250,0
258,0
260,0
261,0
264,0
268,0
270,0
289,0
290,0
304,0
309,0
314,0
325,0
326,0
329,0
334,0
336,0
342,0
343,0
347,0
348,0
349,0
351,0
356,0
359,0
369,0
370,0
378,0
384,0
385,0
389,0
398,0
402,0
406,0
408,0
410,0
414,0
417,0
418,0
423,0
424,0
430,0
432,0
434,0
437,0
438,0
440,0
448,0
449,0
450,0
452,0
454,0
455,0
459,0
472,0
473,0
475,0
477,0
480,0
481,0
486,0
492,0
493,0
494,0
498,0
500,0
501,0
508,0
510,0
535,0
540,0
549,0
551,0
552,0
553,0
554,0
562,0
569,0
572,0
573,0
575,0
576,0
586,0
591,0
592,0
600,0
605,0
610,0
615,0
617,0
619,0
625,0
626,0
627,0
633,0
639,0
646,0
649,0
651,0
655,0
658,0
662,0
664,0
665,0
671,0
674,0
675,0
677,0
679,0
681,0
689,0
692,0
694,0
704,0
705,0
708,0
711,0
713,0
724,0
729,0
733,0
734,0
740,0
752,0
764,0
773,0
776,0
778,0
783,0
789,0
790,0
794,0
795,0
799,0
800,0
804,0
805,0
806,0
809,0
810,0
827,0
829,0
837,0
840,0
842,0
845,0
853,0
854,0
857,0
858,0
860,0
871,0
875,0
877,0
879,0
887,0
889,0
896,0
903,0
912,0
913,0
914,0
917,0
923,0
924,0
934,0
940,0
941,0
952,0
957,0
962,0
963,0
964,0
968,0
974,0
976,0
979,0
993,0
997,0
1000,0
1001,0
1004,0
1011,0
1013,0
1015,0
1018,0
1021,0
1031,0
1035,0
1044,0
1047,0
1049,0
1050,0
1057,0
1061,0
1063,0
1069,0
1075,0
1079,0
1080,0
1081,0
1095,0
1096,0
1097,0
1099,0
1104,0
1106,0
1107,0
1109,0
1125,0
1127,0
1142,0
1143,0
1155,0
1157,0
1159,0
1160,0
1164,0
1165,0
1166,0
1169,0
1171,0
1172,0
1173,0
1176,0
1184,0
1186,0
1205,0
1206,0
1207,0
1209,0
1217,0
1226,0
1236,0
1238,0
1241,0
1246,0
1247,0
1263,0
1267,0
1268,0
1270,0
1271,0
1273,0
1274,0
1277,0
1279,0
1280,0
1284,0
1290,0
1293,0
1296,0
1298,0
1301,0
1304,0
1307,0
1315,0
1317,0
1319,0
1321,0
1329,0
1332,0
1333,0
1338,0
1341,0
1349,0
1353,0
1360,0
1361,0
1365,0
1366,0
1371,0
1372,0
1379,0
1381,0
1382,0
1384,0
1388,0
1391,0
1394,0
1401,0
1407,0
1409,0
1417,0
1418,0
1420,0
1432,0
1433,0
1439,0
1447,0
1453,0
1459,0
1465,0
1468,0
1469,0
1470,0
1471,0
1476,0
1477,0
1480,0
1493,0
1498,0
1501,0
1505,0
1511,0
1513,0
1518,0
1521,0
1523,0
1528,0
1531,0
1550,0
1553,0
1555,0
1556,0
1559,0
1561,0
1563,0
1567,0
1576,0
1578,0
1580,0
1583,0
1593,0
1598,0
1605,0
1607,0
1608,0
1609,0
1613,0
1616,0
1618,0
1625,0
1627,0
1635,0
1636,0
1637,0
1642,0
1643,0
1666,0
1669,0
1671,0
1677,0
1679,0
1680,0
1684,0
1692,0
1693,0
1696,0
1699,0
1703,0
1707,0
1721,0
1726,0
1731,0
1732,0
1733,0
1736,0
1737,0
1743,0
1758,0
1763,0
1766,0
1770,0
1772,0
1774,0
1784,0
1787,0
1803,0
1804,0
1809,0
1810,0
1813,0
1815,0
1818,0
1820,0
1821,0
1828,0
1830,0
1844,0
1850,0
1851,0
1856,0
1867,0
1870,0
1877,0
1880,0
1882,0
1889,0
1895,0
1900,0
1903,0
1904,0
1907,0
1909,0
1912,0
1913,0
1915,0
1921,0
1936,0
1942,0
1946,0
1952,0
1953,0
1956,0
1958,0
1959,0
1964,0
1965,0
1967,0
1975,0
1979,0
1980,0
1984,0
1993,0
1999,0
2000,0
2006,0
2008,0
2009,0
2016,0
2020,0
2021,0
2022,0
2024,0
2025,0
2028,0
2030,0
2031,0
2038,0
2043,0
2049,0
2051,0
2059,0
2060,0
2065,0
2067,0
2069,0
2071,0
2073,0
2074,0
2077,0
2079,0
2089,0
2103,0
2114,0
2119,0
2128,0
2130,0
2132,0
2136,0
2140,0
2144,0
2145,0
2150,0
2153,0
2155,0
2161,0
2162,0
2169,0
2177,0
2181,0
2182,0
2183,0
2185,0
2188,0
2189,0
2192,0
2194,0
2199,0
2200,0
2201,0
2203,0
2206,0
2208,0
2209,0
2215,0
2217,0
2218,0
2219,0
2223,0
2229,0
2239,0
2244,0
2246,0
2247,0
2251,0
2252,0
2255,0
2259,0
2263,0
2264,0
2270,0
2274,0
2275,0
2277,0
2284,0
2294,0
2297,0
2301,0
2310,0
2313,0
2319,0
2321,0
2326,0
2331,0
2334,0
2337,0
2346,0
2347,0
2355,0
2369,0
2370,0
2372,0
2373,0
2379,0
2382,0
2383,0
2386,0
2387,0
2390,0
2391,0
2398,0
2401,0
2403,0
2404,0
2407,0
2409,0
2412,0
2413,0
2414,0
2416,0
2419,0
2423,0
2427,0
2429,0
2436,0
2438,0
2442,0
2448,0
2461,0
2467,0
2469,0
2473,0
2474,0
2475,0
2476,0
2483,0
2484,0
2493,0
2494,0
2495,0
2497,0
2501,0
2513,0
2515,0
2520,0
2521,0
2525,0
2528,0
2529,0
2530,0
2532,0
2538,0
2541,0
2545,0
2548,0
2549,0
2553,0
2555,0
2556,0
2557,0
2560,0
2565,0
2566,0
2575,0
2580,0
2582,0
2583,0
2591,0
2592,0
2594,0
2596,0
2598,0
2603,0
2608,0
2621,0
2624,0
2626,0
2631,0
2638,0
2639,0
2648,0
2649,0
2651,0
2652,0
2657,0
2660,0
2664,0
2667,0
2670,0
2675,0
2677,0
2678,0
2685,0
2686,0
2700,0
2701,0
2704,0
2713,0
2714,0
2717,0
2719,0
2723,0
2727,0
2730,0
2737,0
2740,0
2741,0
2743,0
2745,0
2757,0
2758,0
2759,0
2761,0
2764,0
2765,0
2766,0
2773,0
2779,0
2784,0
2785,0
2799,0
2803,0
2804,0
2807,0
2808,0
2818,0
2819,0
2820,0
2826,0
2827,0
2829,0
2836,0
2845,0
2851,0
2853,0
2854,0
2861,0
2862,0
2870,0
2883,0
2884,0
2889,0
2890,0
2891,0
2894,0
2900,0
2901,0
2903,0
2904,0
2906,0
2908,0
2911,0
2912,0
2913,0
2915,0
2919,0
2926,0
2933,0
2934,0
2937,0
2940,0
2942,0
2945,0
2947,0
2948,0
2949,0
2950,0
2956,0
2961,0
2963,0
2964,0
2967,0
2968,0
2970,0
2973,0
2977,0
2978,0
2979,0
2980,0
2984,0
2986,0
2987,0
2990,0
2995,0
3013,0
3021,0
3023,0
3024,0
3028,0
3029,0
3033,0
3035,0
3036,0
3038,0
3039,0
3046,0
3047,0
3050,0
3055,0
3056,0
3058,0
3081,0
3089,0
3092,0
3095,0
3104,0
3106,0
3110,0
3111,0
3116,0
3122,0
3123,0
3124,0
3125,0
3130,0
3137,0
3138,0
3141,0
3144,0
3148,0
3153,0
3157,0
3164,0
3176,0
3189,0
3191,0
3192,0
3194,0
3195,0
3197,0
3200,0
3201,0
3205,0
3208,0
3214,0
3219,0
3220,0
3221,0
3223,0
3227,0
3228,0
3231,0
3236,0
3242,0
3245,0
3246,0
3251,0
3252,0
3254,0
3255,0
3256,0
3259,0
3262,0
3266,0
3269,0
3270,0
3273,0
3277,0
3280,0
3291,0
3292,0
3294,0
3296,0
3298,0
3303,0
3305,0
3309,0
3322,0
3323,0
3340,0
3347,0
3353,0
3363,0
3364,0
3365,0
3366,0
3374,0
3380,0
3386,0
3389,0
3391,0
3392,0
3394,0
3397,0
3400,0
3401,0
3402,0
3403,0
3413,0
3419,0
3420,0
3421,0
3424,0
3428,0
3430,0
3431,0
3432,0
3435,0
3437,0
3438,0
3454,0
3455,0
3457,0
3461,0
3482,0
3483,0
3484,0
3489,0
3491,0
3494,0
3510,0
3511,0
3517,0
3521,0
3523,0
3524,0
3527,0
3528,0
3530,0
3538,0
3540,0
3542,0
3555,0
3564,0
3568,0
3575,0
3577,0
3578,0
3582,0
3586,0
3588,0
3594,0
3598,0
3601,0
3604,0
3607,0
3611,0
3615,0
3617,0
3620,0
3621,0
3628,0
3633,0
3634,0
3636,0
3638,0
3640,0
3641,0
3643,0
3644,0
3645,0
3648,0
3649,0
3657,0
3658,0
3660,0
3662,0
3674,0
3675,0
3678,0
3679,0
3682,0
3684,0
3685,0
3689,0
3692,0
3694,0
3697,0
3698,0
3699,0
3702,0
3711,0
3718,0
3727,0
3732,0
3736,0
3739,0
3740,0
3743,0
3746,0
3747,0
3748,0
3753,0
3755,0
3761,0
3765,0
3767,0
3768,0
3778,0
3779,0
3780,0
3789,0
3791,0
3792,0
3795,0
3796,0
3798,0
3803,0
3804,0
3806,0
3807,0
3811,0
3812,0
3815,0
3817,0
3818,0
3819,0
3827,0
3833,0
3837,0
3839,0
3841,0
3842,0
3845,0
3848,0
3849,0
3850,0
3852,0
3860,0
3861,0
3862,0
3871,0
3873,0
3877,0
3888,0
3891,0
3893,0
3898,0
3900,0
3906,0
3910,0
3911,0
3913,0
3914,0
3917,0
3918,0
3920,0
3921,0
3925,0
3927,0
3929,0
3931,0
3933,0
3934,0
3936,0
3939,0
3941,0
3944,0
3946,0
3949,0
3958,0
3961,0
3962,0
3964,0
3967,0
3971,0
3977,0
3983,0
3989,0
3992,0
3997,0
4002,0
4005,0
4006,0
4007,0
4009,0
4017,0
4020,0
4023,0
4025,0
4026,0
4028,0
4034,0
4042,0
4043,0
4045,0
4054,0
4058,0
4065,0
4068,0
4069,0
4075,0
4082,0
4083,0
4087,0
4090,0
4096,0
4099,0
4100,0
4101,0
4102,0
4103,0
4105,0
4108,0
4112,0
4113,0
4122,0
4123,0
4124,0
4126,0
4131,0
4138,0
4141,0
4145,0
4146,0
4150,0
4153,0
4156,0
4161,0
4164,0
4166,0
4179,0
4180,0
4188,0
4194,0
4198,0
4200,0
4230,0
4232,0
4244,0
4249,0
4253,0
4256,0
4263,0
4264,0
4269,0
4270,0
4273,0
4274,0
4277,0
4283,0
4288,0
4290,0
4294,0
4296,0
4299,0
4305,0
4306,0
4312,0
4319,0
4323,0
4328,0
4330,0
4331,0
4333,0
4339,0
4340,0
4342,0
4343,0
4344,0
4348,0
4353,0
4355,0
4358,0
4359,0
4360,0
4364,0
4366,0
4369,0
4370,0
4375,0
4377,0
4380,0
4385,0
4390,0
4391,0
4393,0
4397,0
4405,0
4406,0
4407,0
4410,0
4411,0
4413,0
4417,0
4421,0
4425,0
4429,0
4436,0
4437,0
4441,0
4443,0
4454,0
4456,0
4459,0
4464,0
4466,0
4470,0
4471,0
4472,0
4481,0
4482,0
4489,0
4493,0
4494,0
4497,0
4499,0
4508,0
4514,0
4518,0
4525,0
4526,0
4527,0
4529,0
4531,0
4536,0
4540,0
4542,0
4547,0
4550,0
4560,0
4572,0
4573,0
4574,0
4577,0
4580,0
4587,0
4596,0
4604,0
4609,0
4612,0
4620,0
4621,0
4622,0
4625,0
4627,0
4628,0
4635,0
4636,0
4643,0
4645,0
4648,0
4650,0
4658,0
4661,0
4667,0
4669,0
4673,0
4683,0
4685,0
4686,0
4688,0
4699,0
4713,0
4715,0
4716,0
4717,0
4718,0
4724,0
4725,0
4732,0
4733,0
4734,0
4735,0
4739,0
4746,0
4751,0
4759,0
4764,0
4771,0
4775,0
4778,0
4784,0
4789,0
4792,0
4797,0
4802,0
4804,0
4805,0
4812,0
4816,0
4817,0
4823,0
4824,0
4825,0
4826,0
4827,0
4830,0
4835,0
4840,0
4842,0
4846,0
4849,0
4852,0
4855,0
4856,0
4859,0
4864,0
4866,0
4869,0
4876,0
4878,0
4880,0
4884,0
4890,0
4895,0
4896,0
4898,0
4901,0
4902,0
4905,0
4907,0
4915,0
4917,0
4919,0
4920,0
4927,0
4929,0
4931,0
4932,0
4933,0
4941,0
4942,0
4944,0
4956,0
4958,0
4962,0
4975,0
4981,0
4996,0
5000,0
5001,0
5002,0
5003,0
5006,0
5009,0
5012,0
5016,0
5019,0
5020,0
5023,0
5024,0
5025,0
5028,0
5042,0
5049,0
5053,0
5058,0
5062,0
5064,0
5065,0
5067,0
5076,0
5079,0
5080,0
5084,0
5091,0
5096,0
5106,0
